Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,DB_10ulrr_P1-B-1_01_25883,1_P1-B-3_01_25858,10_P1-C-3_01_25865,11_P1-C-4_01_25866,12_P1-C-5_01_25860,13_P1-C-6_01_25861,14_P1-C-7_01_25875,15_P1-C-8_01_25873,16_P1-C-9_01_25870,17_P1-D-1_01_25859,18_P1-D-2_01_25862,19_P1-D-3_01_25878,2_P1-B-4_01_25872,3_P1-B-5_01_25874,4_P1-B-6_01_25867,5_P1-B-7_01_25863,6_P1-B-8_01_25869,7_P1-B-9_01_25868,8_P1-C-1_01_25877,9_P1-C-2_01_25876,QC1_P1-B-2_01_25857,QC2_P1-B-2_01_25864,QC3_P1-B-2_01_25871,QC4_P1-B-2_01_25879,MB,RT,Prediction,Source Files
4320,10.0,717.928,Unknown,[M+ACN+H]+,ion correlated with 4475; ion correlated with 4683; ion correlated with 4690; ion correlated with 4691; ion correlated with 4972; ion correlated with 4974; ion correlated with 5236; ion correlated with 5412; ion correlated with 5572; ion correlated with 5573; ion correlated with 5577; ion correlated with 5615; ion correlated with 5616; ion correlated with 5619; ion correlated with 5622; ion correlated with 5658; ion correlated with 4319; ion correlated with 4321; ion correlated with 4470; ion correlated with 4472; ion correlated with 4478; ion correlated with 4688; ion correlated with 4967; ion correlated with 4968; ion correlated with 4973; ion correlated with 5232; ion correlated with 5235; ion correlated with 5407; ion correlated with 5410; ion correlated with 5511; ion correlated with 4468; ion correlated with 4684; ion correlated with 5233; ion correlated with 4318; ion correlated with 4479; ion correlated with 4964; ion correlated with 5221; ion correlated with 5222; ion correlated with 5406; ion correlated with 5408; ion correlated with 5514; ion correlated with 5515; ion correlated with 5516; ion correlated with 5571; ion correlated with 5621; ion correlated with 4686; ion correlated with 5220; ion correlated with 5416; ion correlated with 5512; ion correlated with 5576; ion correlated with 4466; ion correlated with 4467; ion correlated with 4471; ion correlated with 4680; ion correlated with 4687; ion correlated with 4689; ion correlated with 4963; ion correlated with 4965; ion correlated with 5218; ion correlated with 5230; ion correlated with 5405; ion correlated with 5418; ion correlated with 5510; ion correlated with 5569; ion correlated with 5570; ion correlated with 5574; ion correlated with 5620; ion correlated with 4682; ion correlated with 4685; ion correlated with 4975; ion correlated with 5234; ion correlated with 5575; ion correlated with 5617; ion correlated with 4971; ion correlated with 5219; ion correlated with 5229; ion correlated with 5409; ion correlated with 5411; ion correlated with 5415; adduct linked to 4175_[M+NH4]+,0.042,True,,,,,,,999,False,False,False,,False,False,,,,,,,,37.18,9_P1-C-2_01_25876,717.92798:1859 718.93133:348 719.93469:0,70.06504:12146 72.0806:8840 74.05997:1290 84.04433:5586 84.08028:3814 86.09638:9216 88.03937:1234 91.05439:932 101.07072:1632 102.05516:3222 110.07142:3034 119.04919:846 120.08094:2696 127.08666:822 129.10229:4648 130.06546:2132 132.08037:624 136.07585:7508 159.09167:4236 581.82581:966,0,88,394,0,0,0,202,0,0,0,0,0,0,1013,0,0,0,0,0,1859,0,0,0,0,GOOD,GOOD,0.0,
4321,10.0,717.9943,Unknown,[M+ACN+H]+,ion correlated with 4320; ion correlated with 4475; ion correlated with 4683; ion correlated with 4690; ion correlated with 4691; ion correlated with 4972; ion correlated with 4974; ion correlated with 5236; ion correlated with 5412; ion correlated with 5577; ion correlated with 5615; ion correlated with 5616; ion correlated with 5622; ion correlated with 5658; ion correlated with 4319; ion correlated with 4470; ion correlated with 4472; ion correlated with 4478; ion correlated with 4688; ion correlated with 4967; ion correlated with 4968; ion correlated with 4973; ion correlated with 5232; ion correlated with 5235; ion correlated with 5407; ion correlated with 5410; ion correlated with 5511; ion correlated with 4468; ion correlated with 4684; ion correlated with 5233; ion correlated with 4318; ion correlated with 4479; ion correlated with 4964; ion correlated with 5221; ion correlated with 5222; ion correlated with 5406; ion correlated with 5408; ion correlated with 5514; ion correlated with 5515; ion correlated with 5516; ion correlated with 5571; ion correlated with 5621; ion correlated with 4686; ion correlated with 5220; ion correlated with 5416; ion correlated with 5512; ion correlated with 5576; ion correlated with 4466; ion correlated with 4467; ion correlated with 4471; ion correlated with 4680; ion correlated with 4687; ion correlated with 4689; ion correlated with 4963; ion correlated with 4965; ion correlated with 5218; ion correlated with 5230; ion correlated with 5418; ion correlated with 5569; ion correlated with 5570; ion correlated with 5574; ion correlated with 5620; ion correlated with 4682; ion correlated with 4685; ion correlated with 4975; ion correlated with 5234; ion correlated with 5575; ion correlated with 5617; ion correlated with 4971; ion correlated with 5219; ion correlated with 5229; ion correlated with 5409; ion correlated with 5411; ion correlated with 5415; adduct linked to 4175_[M+NH4]+,0.083,False,,,,,,,999,False,False,False,,False,False,,,,,,,,26.34,9_P1-C-2_01_25876,717.99426:1627 718.99761:0 720.00097:320,,0,0,170,0,0,0,80,0,0,0,0,0,0,1007,0,0,0,0,0,1627,0,0,0,0,GOOD,GOOD,0.0,
4322,10.0,718.0656,Unknown,[M+ACN+H]+,ion correlated with 4175; ion correlated with 4690; ion correlated with 4691; ion correlated with 5236; ion correlated with 5567; ion correlated with 5572; ion correlated with 5573; ion correlated with 5577; ion correlated with 5614; ion correlated with 5615; ion correlated with 5616; ion correlated with 5619; ion correlated with 5622; ion correlated with 5656; ion correlated with 5657; ion correlated with 5658; ion correlated with 5695; ion correlated with 5696; ion correlated with 5697; ion correlated with 5698; ion correlated with 5699; ion correlated with 4470; ion correlated with 5511; ion correlated with 4964; ion correlated with 5406; ion correlated with 5408; ion correlated with 5621; ion correlated with 5220; ion correlated with 5416; ion correlated with 5512; ion correlated with 5576; ion correlated with 4176; ion correlated with 4467; ion correlated with 4471; ion correlated with 4680; ion correlated with 4687; ion correlated with 4963; ion correlated with 5218; ion correlated with 5405; ion correlated with 5414; ion correlated with 5418; ion correlated with 5509; ion correlated with 5510; ion correlated with 5513; ion correlated with 5569; ion correlated with 5570; ion correlated with 5620; ion correlated with 5234; ion correlated with 5575; ion correlated with 5617; ion correlated with 5219; adduct linked to 4175_[M+NH4]+,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,29.15,9_P1-C-2_01_25876,718.06555:1457 719.0689:0 720.07226:424,,0,0,114,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,1457,0,0,0,0,GOOD,GOOD,0.0,
4323,14.7,718.5291,Unknown,[M+H]+,adduct linked to 4612_[M+2Na-H]+,0.292,False,,,,,,,999,False,False,False,,False,False,,,,,,,,24.65,9_P1-C-2_01_25876,718.52905:2201 719.5324:1564 720.53576:0,,169,743,2026,1324,1010,945,1456,1127,465,645,705,739,713,632,947,576,763,970,1497,2201,917,902,785,816,GOOD,GOOD,0.0,
4326,21.8,718.5617,Unknown,[M+NH4]+,ion correlated with 4364; adduct linked to 4364_[M+Na]+,0.583,True,,,,,,,999,False,False,False,,False,False,,,,,,,,72.11,1_P1-B-3_01_25858,718.56079:2423 719.56414:968 720.5675:990,67.05405:702 81.06938:880 89.05852:724 95.08501:1330 123.11655:690 184.07269:2770 337.27481:828 421.29709:1600 422.29886:816 599.50153:1562 600.50641:606 718.56189:2558,0,2423,858,2541,515,1666,5995,1796,176,2372,1601,2253,843,826,784,4974,10335,316,3991,898,3263,4805,3161,372,GOOD,GOOD,0.0,
4327,19.4,718.5727,Unknown,[M+H]+,,0.042,True,,,,,,,999,False,False,False,,False,False,,,,,,,,41.0,4_P1-B-6_01_25867,718.57269:3559 719.57604:2014 720.5794:564,184.07368:15824 185.07648:1206 495.2655:1248 551.32971:984 575.50238:862 663.45367:1942 716.52808:878 718.57605:5648,0,708,887,544,444,701,1083,950,229,944,554,1614,564,621,3559,923,0,245,1164,1027,909,213,72,1631,GOOD,GOOD,0.0,
4328,18.7,718.573,Unknown,[M+H-2H2O]+,adduct linked to 4550_[M+H]+,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,30.2,19_P1-D-3_01_25878,718.573:2460 719.57635:1384 720.57971:520,,0,951,938,641,556,662,926,964,86,895,460,2460,536,317,2018,749,0,0,1773,1388,862,323,0,2038,GOOD,GOOD,0.0,
4329,21.0,718.5731,Unknown,[M+H]+,,0.167,True,,,,,,,999,False,False,False,,False,False,,,,,,,,28.95,18_P1-D-2_01_25862,718.57312:2198 719.57647:1202 720.57983:0,86.09574:1170 184.07338:16922 185.0762:814 718.57361:3852,0,849,904,1378,778,1171,731,619,278,603,2198,1260,1038,2045,525,507,624,105,1252,1548,837,714,595,388,GOOD,GOOD,0.0,
4330,0.5,718.836,Unknown,[M+H]+,ion correlated with 2247; ion correlated with 2762; ion correlated with 3134; ion correlated with 3401; ion correlated with 3745; ion correlated with 4171; ion correlated with 4599; adduct linked to 4108_[M+H-2H2O]+,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,20.53,12_P1-C-5_01_25860,718.836:1026 719.83935:0 720.84271:606,,171,0,0,0,1026,0,0,0,0,0,173,0,0,0,94,98,255,180,79,0,0,82,77,0,GOOD,GOOD,0.0,
4331,13.1,719.3713,Unknown,[M+H]+,,0.083,False,,,,,,,999,False,False,False,,False,False,,,,,,,,30.18,10_P1-C-3_01_25865,719.37128:1746 720.37463:2112 721.37799:838,,111,142,1746,383,331,236,347,1272,243,138,250,131,0,104,86,92,0,192,482,528,264,351,250,253,GOOD,GOOD,0.0,
4332,15.1,719.486,Unknown,[M+H]+,,0.083,True,,,,,,,999,False,False,False,,False,False,,,,,,,,22.94,16_P1-C-9_01_25870,719.48602:1198 720.48937:1098 721.49273:536,301.14178:13294 302.14548:2104 441.33456:606,0,356,688,75,267,283,511,543,1198,1097,723,335,418,330,510,853,557,245,470,517,435,563,555,613,GOOD,GOOD,0.0,
4333,17.6,719.5621,Unknown,[M+2H]2+,ion correlated with 4180; ion correlated with 2102; ion correlated with 4474; ion correlated with 2454,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,42.76,4_P1-B-6_01_25867,719.56207:2138 720.56542:1902 721.56878:548,,0,0,0,0,72,0,0,0,0,0,94,0,0,0,2138,0,0,0,147,0,580,676,495,693,GOOD,GOOD,0.0,
4334,11.3,719.9752,Unknown,[M+H]+,ion correlated with 4155; ion correlated with 4335; ion correlated with 4337; ion correlated with 4549; ion correlated with 5245; ion correlated with 5246; ion correlated with 5247; ion correlated with 5445; ion correlated with 4897; ion correlated with 4150; ion correlated with 4151; ion correlated with 4153; ion correlated with 4154; ion correlated with 4336; ion correlated with 4338; ion correlated with 4340; ion correlated with 4341; ion correlated with 4546; ion correlated with 4558; ion correlated with 4893; ion correlated with 5239; ion correlated with 5242; ion correlated with 4548; ion correlated with 4894; ion correlated with 5244; ion correlated with 5443; ion correlated with 5446; ion correlated with 4895,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,20.96,3_P1-B-5_01_25874,719.97522:1048 720.97857:0 721.98193:0,,0,862,0,0,0,0,0,0,0,84,0,0,0,1048,0,0,0,0,0,77,90,75,134,95,GOOD,GOOD,0.0,
4335,11.2,720.0222,Unknown,[M+H]+,ion correlated with 4155; ion correlated with 4337; ion correlated with 4549; ion correlated with 4898; ion correlated with 5245; ion correlated with 5246; ion correlated with 5247; ion correlated with 5445; ion correlated with 5447; ion correlated with 5448; ion correlated with 5610; ion correlated with 4897; ion correlated with 3978; ion correlated with 3979; ion correlated with 4150; ion correlated with 4151; ion correlated with 4153; ion correlated with 4154; ion correlated with 4156; ion correlated with 4334; ion correlated with 4336; ion correlated with 4338; ion correlated with 4340; ion correlated with 4341; ion correlated with 4545; ion correlated with 4546; ion correlated with 4547; ion correlated with 4558; ion correlated with 4893; ion correlated with 4896; ion correlated with 5239; ion correlated with 5242; ion correlated with 5547; ion correlated with 5548; ion correlated with 5549; ion correlated with 4548; ion correlated with 4894; ion correlated with 5244,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,28.63,3_P1-B-5_01_25874,720.02216:1432 721.02551:470 722.02887:0,,0,695,0,0,0,0,92,0,0,84,0,0,0,1432,0,0,0,0,0,90,80,85,0,0,GOOD,GOOD,0.0,
4336,11.3,720.0697,Unknown,[M+H]+,ion correlated with 4155; ion correlated with 4335; ion correlated with 4337; ion correlated with 4549; ion correlated with 4898; ion correlated with 5245; ion correlated with 5246; ion correlated with 5445; ion correlated with 5447; ion correlated with 5448; ion correlated with 4897; ion correlated with 4151; ion correlated with 4153; ion correlated with 4154; ion correlated with 4338; ion correlated with 4340; ion correlated with 4546; ion correlated with 4547; ion correlated with 4558; ion correlated with 4893; ion correlated with 4896; ion correlated with 5239; ion correlated with 5242; ion correlated with 5547; ion correlated with 5548; ion correlated with 5549; ion correlated with 4548; ion correlated with 4894; ion correlated with 5244; ion correlated with 4892; ion correlated with 5446; ion correlated with 4895,0.042,True,,,,,,,999,False,False,False,,False,False,,,,,,,,36.87,3_P1-B-5_01_25874,720.0697:1843 721.07305:0 722.07641:300,70.02888:798 70.06545:7502 72.0811:10840 74.05955:1816 84.04449:3768 84.08124:6670 86.09663:20330 87.05606:1128 87.09984:1382 88.03973:720 91.05392:912 101.0717:1374 102.05498:2092 104.0534:1898 110.0718:8794 111.07507:656 120.08131:8640 121.08546:724 129.10312:8020 130.06529:624 131.08191:1010 136.07645:8266 141.10243:738 155.08372:612 156.07648:736 157.13423:876 159.07741:936 159.09218:1438 166.06068:690 173.12909:668 237.13643:752,0,914,0,0,0,0,94,0,0,110,0,0,0,1843,0,0,0,0,0,129,278,203,138,138,GOOD,GOOD,0.0,
4337,11.2,720.1628,Unknown,[M+H]+,ion correlated with 4155; ion correlated with 4335; ion correlated with 4549; ion correlated with 4898; ion correlated with 5245; ion correlated with 5246; ion correlated with 5247; ion correlated with 5445; ion correlated with 5447; ion correlated with 5448; ion correlated with 4897; ion correlated with 3978; ion correlated with 4150; ion correlated with 4151; ion correlated with 4153; ion correlated with 4154; ion correlated with 4334; ion correlated with 4336; ion correlated with 4338; ion correlated with 4340; ion correlated with 4341; ion correlated with 4546; ion correlated with 4547; ion correlated with 4558; ion correlated with 4893; ion correlated with 4896; ion correlated with 5239; ion correlated with 5242; ion correlated with 5547; ion correlated with 5548; ion correlated with 5549; ion correlated with 4548; ion correlated with 4894; ion correlated with 5244,0.042,True,,,,,,,999,False,False,False,,False,False,,,,,,,,34.67,3_P1-B-5_01_25874,720.16278:1733 721.16613:0 722.16949:0,70.02888:798 70.06545:7502 72.0811:10840 74.05955:1816 84.04449:3768 84.08124:6670 86.09663:20330 87.05606:1128 87.09984:1382 88.03973:720 91.05392:912 101.0717:1374 102.05498:2092 104.0534:1898 110.0718:8794 111.07507:656 120.08131:8640 121.08546:724 129.10312:8020 130.06529:624 131.08191:1010 136.07645:8266 141.10243:738 155.08372:612 156.07648:736 157.13423:876 159.07741:936 159.09218:1438 166.06068:690 173.12909:668 237.13643:752,0,808,0,0,0,0,0,0,0,137,0,0,74,1733,0,0,0,0,0,0,167,165,111,99,GOOD,GOOD,0.0,
4338,11.3,720.204,Unknown,[M+H]+,ion correlated with 4155; ion correlated with 4335; ion correlated with 4337; ion correlated with 4549; ion correlated with 4898; ion correlated with 5245; ion correlated with 5246; ion correlated with 5247; ion correlated with 5445; ion correlated with 5447; ion correlated with 5448; ion correlated with 4897; ion correlated with 3978; ion correlated with 4150; ion correlated with 4151; ion correlated with 4153; ion correlated with 4154; ion correlated with 4334; ion correlated with 4336; ion correlated with 4340; ion correlated with 4341; ion correlated with 4546; ion correlated with 4547; ion correlated with 4558; ion correlated with 4893; ion correlated with 4896; ion correlated with 5239; ion correlated with 5242; ion correlated with 5547; ion correlated with 5548; ion correlated with 5549; ion correlated with 4548; ion correlated with 4894; ion correlated with 5244; ion correlated with 4892; ion correlated with 5443; ion correlated with 5446; ion correlated with 4895,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,34.1,3_P1-B-5_01_25874,720.20398:1705 721.20733:374 722.21069:306,,0,924,0,0,0,0,0,0,0,104,0,0,0,1705,0,0,0,0,0,0,0,0,120,72,GOOD,GOOD,0.0,
4339,18.4,720.2141,Unknown,[M+2H]2+,,0.208,True,,,,,,,999,False,False,False,,False,False,,,,,,,,24.05,10_P1-C-3_01_25865,720.21405:1362 721.2174:1790 722.22076:0,184.07367:2890 313.29065:892 445.92764:6552 446.43198:4352 446.93103:3104 447.43311:1036 578.56842:4200 579.06866:4512 579.56702:2612 580.07147:882 718.57471:940,0,90,1362,0,1113,980,1016,1228,806,1293,532,595,332,618,503,478,143,373,897,938,610,717,883,734,GOOD,GOOD,0.0,
4340,11.3,720.2953,Unknown,[M+H]+,ion correlated with 4155; ion correlated with 4335; ion correlated with 4337; ion correlated with 4549; ion correlated with 4898; ion correlated with 5245; ion correlated with 5246; ion correlated with 5247; ion correlated with 5445; ion correlated with 5447; ion correlated with 5448; ion correlated with 5610; ion correlated with 4897; ion correlated with 3978; ion correlated with 3979; ion correlated with 4150; ion correlated with 4151; ion correlated with 4153; ion correlated with 4154; ion correlated with 4334; ion correlated with 4336; ion correlated with 4338; ion correlated with 4341; ion correlated with 4545; ion correlated with 4546; ion correlated with 4547; ion correlated with 4558; ion correlated with 4893; ion correlated with 4896; ion correlated with 5239; ion correlated with 5242; ion correlated with 5547; ion correlated with 5548; ion correlated with 5549; ion correlated with 4548; ion correlated with 4894; ion correlated with 5244; ion correlated with 4892; ion correlated with 5443; ion correlated with 5446; ion correlated with 4895,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,22.72,3_P1-B-5_01_25874,720.29529:1192 721.29864:0 722.302:0,,0,601,0,0,0,0,74,0,0,84,0,0,0,1192,0,0,0,0,0,0,0,206,0,90,GOOD,GOOD,0.0,
4341,11.3,720.3389,Unknown,[M+H]+,ion correlated with 4155; ion correlated with 4335; ion correlated with 4337; ion correlated with 4549; ion correlated with 4898; ion correlated with 5247; ion correlated with 5445; ion correlated with 5447; ion correlated with 5448; ion correlated with 5610; ion correlated with 4897; ion correlated with 3978; ion correlated with 3979; ion correlated with 4150; ion correlated with 4151; ion correlated with 4153; ion correlated with 4154; ion correlated with 4334; ion correlated with 4336; ion correlated with 4338; ion correlated with 4340; ion correlated with 4545; ion correlated with 4546; ion correlated with 4547; ion correlated with 4558; ion correlated with 4893; ion correlated with 4896; ion correlated with 5239; ion correlated with 5242; ion correlated with 5547; ion correlated with 5548; ion correlated with 5549; ion correlated with 4548; ion correlated with 4894; ion correlated with 5244; ion correlated with 4892; ion correlated with 5443; ion correlated with 5446; ion correlated with 4895,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,20.06,3_P1-B-5_01_25874,720.33887:1003 721.34222:644 722.34558:442,,0,507,0,0,0,0,0,0,0,0,0,0,0,1003,0,0,0,0,0,0,124,0,76,94,GOOD,GOOD,0.0,
4342,22.3,720.4962,Unknown,[M+NH4]+,adduct linked to 4134_[M+H-H2O]+,0.208,True,,,,,,,999,False,False,False,,False,False,,,,,,,,43.24,13_P1-C-6_01_25861,720.49615:3354 721.4995:2664 722.50286:798,67.05389:782 69.04449:832 81.06921:850 95.0857:1136 119.08533:1102 184.07333:3050 336.22943:1050 385.27429:2264 386.27795:632 579.47766:868 720.49823:4300,0,187,1382,433,992,3354,2518,2367,198,83,74,0,0,104,0,0,0,617,683,1189,916,844,778,760,GOOD,GOOD,0.0,
4343,16.5,720.548,"w/o MS2:1,2-Dipalmitoyl-sn-glycero-3-phosphoethanolamine-N,N-dimethyl",[M+2H]2+,ion correlated with 2273; ion correlated with 3409; ion correlated with 2096; ion correlated with 3345; ion correlated with 4397; ion correlated with 3417; ion correlated with 965; ion correlated with 4433; ion correlated with 852; ion correlated with 4591,0.042,True,,720.55377,C39H78NO8P,,SKWDCOTXHWCSGS-DIPNUNPCSA-N,,530,True,True,False,,False,False,,,92.4,,,,,81.1,4_P1-B-6_01_25867,720.54803:4055 721.55138:6390 722.55474:1086,67.05415:1820 69.06998:1458 81.06985:1816 83.08601:1598 95.08533:2932 97.10169:1468 104.03945:3640 105.0381:598 109.10144:1524 121.10195:652 123.11695:1082 137.13336:650 184.07481:628 207.07152:3892 208.07489:800 235.15475:6910 235.6552:2418 236.15427:1376 263.23865:1350 303.21555:1332 321.2291:1302 366.2699:45654 366.77121:25952 367.27109:15340 367.7731:3690 368.26962:870 395.26404:4264 396.26709:1438 397.26483:828 543.40833:4732 543.91022:3542 544.41339:2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4055,0,0,0,0,0,389,381,200,255,GOOD,GOOD,0.0,
4344,20.3,720.5513,"w/o MS2:1,2-Dipalmitoyl-sn-glycero-3-phosphoethanolamine-N,N-dimethyl",[M+H]+,,0.208,True,,720.55377,C39H78NO8P,,SKWDCOTXHWCSGS-DIPNUNPCSA-N,,530,True,True,False,,False,False,,,98.6,,,,,47.46,11_P1-C-4_01_25866,720.55133:3468 721.55468:2226 722.55804:0,67.05392:3030 69.033:1052 69.06979:3292 79.05392:3196 81.06984:3388 83.08501:1316 86.09634:1136 91.05407:3460 93.06974:5174 95.08533:5312 97.06451:2670 97.10136:1472 105.06986:3172 107.08549:2378 109.10077:2676 117.06974:1154 119.08589:4026 121.10143:3326 123.0808:694 123.11643:1080 124.99932:628 129.05482:3076 131.0862:1284 133.10056:2312 135.11719:1104 143.084:790 147.11713:1336 157.10069:778 161.13332:994 184.07336:17260 185.07741:1230 203.17894:1820 266.28448:3146 279.26715:2882 330.27954:1096 361.27298:16786 362.27783:1466 364.26154:10480 365.263:814 438.29721:1360 484.28186:3998 495.26718:1622 551.32678:902 583.50842:7730 584.51105:1192 663.45496:1856 664.45624:806 720.55273:6146,0,1283,1332,3468,1249,1134,829,508,301,859,1950,1767,1039,1476,0,731,644,162,2176,3172,1225,692,1127,819,GOOD,GOOD,0.0,
4345,21.2,720.5544,"w/o MS2:1,2-Dipalmitoyl-sn-glycero-3-phosphoethanolamine-N,N-dimethyl",[M+H]+,similar chromatogram in higher mz_4649; adduct linked to 4461_[M+Na]+; found in higher mz's MsMs_4361,0.958,True,,720.55377,C39H78NO8P,,SKWDCOTXHWCSGS-DIPNUNPCSA-N,,530,True,True,False,,False,False,,,99.9,,,,,301.18,11_P1-C-4_01_25866,720.55444:45979 721.55779:23558 722.56115:5966,86.09595:7152 95.08576:560 104.10682:2332 109.10046:746 124.99976:5824 166.06319:626 184.07323:186706 185.07669:9584 186.07843:1242 718.57318:3202 719.58148:1672 720.55328:94774,0,16448,14360,45979,17304,11106,17205,7547,3009,11361,17293,21152,15955,16146,4269,7966,4929,1598,39107,26925,16470,11429,12921,7001,GOOD,GOOD,0.0,
4346,21.5,720.5551,Unknown,[M+H]+,,0.167,True,,,,,,,999,False,False,False,,False,False,,,,,,,,227.97,18_P1-D-2_01_25862,720.57001:1194 721.57336:640 722.57672:404,86.09617:3200 125.00014:2002 146.98112:620 184.07327:64396 185.07695:4104 186.07764:948 540.47791:836 718.57349:812 720.55377:28458,0,16448,14360,45979,17304,11106,17205,7547,3009,11361,1194,21152,15955,16146,4269,7966,4929,1598,39107,26925,1178,11429,12921,7001,GOOD,GOOD,0.0,
